product_id,product_price,product_quantity,customer_id,order_id,order_timestamp,initial_price,final_price
PRAX,69.19,10,CIWP,OGXN,2023-10-15 12:49:46,69.19,80.61
PRSM,15.79,2,CWLE,OGBC,2023-03-17 18:27:52,15.79,16.77
PBNX,68.27,7,CTTR,OKID,2023-03-15 17:16:54,68.27,54.88
PNAU,83.98,9,CTHS,OKXD,2023-02-21 13:43:32,83.98,87.57
POHL,21.77,10,CDMA,OHPN,2023-10-03 14:05:53,21.77,20.95
PYMF,32.74,5,CFCD,OALC,2023-08-17 04:28:49,32.74,32.6
PZVH,87.93,8,CMVV,OYZI,2023-11-21 13:16:42,87.93,93.24
PTEB,21.13,10,CJVO,OATA,2023-06-27 19:28:16,21.13,23.89
PUEU,43.34,3,CRKR,OYAJ,2023-07-28 10:35:39,43.34,41.2
PGJS,80.82,1,CUWB,OSDJ,2023-12-18 23:17:37,80.82,66.76
PZAG,48.78,6,CVXL,OHYS,2023-08-18 09:04:53,48.78,48.45
PVFE,89.86,6,CLUZ,OLPW,2023-08-24 13:26:18,89.86,104.61
PLKT,77.36,2,COUN,OULI,2023-09-12 19:26:44,77.36,73.93
PURJ,37.52,8,CMKE,OPPC,2023-10-29 16:49:42,37.52,34.5
PRHL,12.35,4,CVFO,OGLW,2023-03-06 08:02:01,12.35,14.66
PBLK,29.09,5,CHRL,OJBI,2023-04-19 01:14:32,29.09,29.29
PADN,34.97,9,CNFF,OXJX,2023-02-02 09:59:06,34.97,41.52
PAYM,93.48,4,CPZB,OATG,2023-07-16 11:22:03,93.48,84.56
PAOE,91.37,6,CEMX,ONXP,2023-05-19 18:37:35,91.37,97.83
PWHI,74.14,2,CXRR,OSAH,2023-03-14 18:36:52,74.14,67.07
PJIB,49.97,9,CGUH,ODCT,2023-04-24 08:05:35,49.97,46.01
PXMJ,79.71,4,CKMA,OKPF,2023-02-25 11:04:48,79.71,83.3
PIOS,78.12,7,CSTF,ODVT,2023-10-07 06:32:28,78.12,70.81
PVTK,16.2,2,CLBN,OCJK,2023-02-09 23:05:27,16.2,16.13
PRWZ,70.81,3,CTAP,OODX,2023-11-28 17:45:42,70.81,58.74
PYUV,30.12,4,COBK,OFZM,2023-02-18 05:59:20,30.12,28.53
PSIB,32.59,6,CAFA,OCSH,2023-03-09 10:35:24,32.59,27.43
PQNA,30.92,9,CSHP,OWWN,2023-03-22 10:55:16,30.92,31.98
PDHQ,43.11,5,CLUB,OEPD,2023-02-15 23:29:16,43.11,39.83
PBHK,90.95,8,CTTW,OUES,2023-10-09 21:47:05,90.95,107.76
PXLZ,39.77,8,CCVD,OKAQ,2023-09-27 08:25:33,39.77,32.5
PZEQ,88.14,7,CMYC,OTZF,2023-11-02 01:28:36,88.14,105.15
PBSB,25.65,2,CJME,OFTF,2023-12-25 10:48:20,25.65,28.43
PAWL,32.14,9,CYCX,OGIL,2023-02-08 09:24:13,32.14,33.77
PAQK,52.36,6,CGJL,OZGQ,2023-05-12 02:41:33,52.36,58.92
PWMB,68.28,7,CGCL,ORHU,2023-10-04 06:09:22,68.28,71.53
PIOR,36.08,9,CDAI,OBYJ,2023-02-18 18:06:20,36.08,33.33
PWHY,35.03,6,CVRA,OALX,2023-07-29 14:56:55,35.03,34.57
PAPS,20.38,3,CNLO,OJLR,2023-12-10 14:24:06,20.38,17.31
PNXI,94.29,10,CFEN,OGJZ,2023-01-02 15:12:50,94.29,80.69
PZQP,85.13,2,CIAI,OOWC,2023-01-04 23:32:35,85.13,94.41
PZPZ,31.65,10,CUMX,OITU,2023-12-22 05:47:18,31.65,33.67
PXDA,72.83,3,CNFC,OREB,2023-03-22 01:14:20,72.83,74.28
PYBC,99.87,5,CDSX,OULN,2023-10-12 18:01:02,99.87,113.07
PGDL,45.29,5,CTEK,OEXP,2023-01-05 07:43:12,45.29,48.92
PZBQ,26.95,4,CCMS,OTGY,2023-04-01 07:19:38,26.95,28.38
PCYT,63.43,8,CJAZ,OHVE,2023-03-31 10:04:02,63.43,68.82
PXYG,95.3,7,CCLZ,OQTT,2023-09-30 07:17:14,95.3,88.13
PAGQ,51.71,1,CZXX,ODLP,2023-09-21 18:49:33,51.71,54.22
PKAH,30.32,3,CTVA,ORCQ,2023-11-24 23:47:46,30.32,30.77
PPID,39.16,10,CKUB,OJPE,2023-05-02 06:09:34,39.16,36.47
PKBD,71.36,6,CNTG,OQLN,2023-09-28 08:16:38,71.36,65.77
PJKY,75.44,10,CXYV,OJFW,2023-06-12 14:11:20,75.44,81.48
POHO,99.94,4,CEYW,OPNQ,2023-03-14 06:38:12,99.94,85.02
PTUL,47.44,8,CVFV,OMPU,2023-10-10 05:15:50,47.44,55.35
PJSC,47.84,1,CCRU,OVRP,2023-02-05 11:39:11,47.84,55.59
PBJE,70.43,3,CBXB,OZYT,2023-06-13 08:05:59,70.43,59.43
PMLJ,52.31,4,CKRL,OUHT,2023-12-06 14:48:10,52.31,57.06
PJVU,82.67,6,CYTE,OKNW,2023-04-23 13:00:24,82.67,87.07
PISN,88.16,5,CHUJ,OCED,2023-11-12 11:51:15,88.16,102.17
PIQS,19.55,5,CDMM,OSTM,2023-11-21 18:43:21,19.55,16.68
PVCV,97.64,4,CVOI,OKRM,2023-05-15 15:51:08,97.64,108.71
PPIP,56.07,5,CAFD,OOLN,2023-06-10 00:31:53,56.07,55.26
PPFY,67.27,7,CNOB,OUFU,2023-06-29 03:26:44,67.27,75.39
PKLK,88.37,10,COHK,OPUL,2023-08-11 18:21:45,88.37,100.02
PDBD,66.26,2,CSMX,OKJO,2023-11-12 21:05:42,66.26,64.14
PHDA,29.05,9,CGCC,OKGR,2023-05-06 11:21:27,29.05,27.68
PBWB,81.11,2,CCZL,ORVV,2023-08-28 18:35:41,81.11,96.45
PBRB,54.85,1,CRMO,OHLM,2023-09-04 12:36:00,54.85,60.29
PWNL,85.85,3,CHRC,OSXL,2023-03-21 06:41:51,85.85,100.16
PXEG,64.8,8,CTXT,OQRA,2023-10-31 22:50:55,64.8,75.46
PYXD,58.41,1,CFCO,OYTT,2023-08-22 13:13:39,58.41,66.26
PHQV,40.62,5,CYFA,ORED,2023-02-03 11:46:13,40.62,32.87
PVCV,26.97,3,CUSC,OWCU,2023-03-15 11:12:43,26.97,28.8
PRAI,75.04,8,CVRA,OQKV,2023-11-10 21:53:34,75.04,65.34
PNGP,30.4,1,CIAJ,OVTM,2023-12-14 08:54:13,30.4,34.17
PLAA,86.81,8,CHLX,OTNU,2023-11-16 22:46:53,86.81,85.0
PJBT,69.57,6,CPXO,ORQH,2023-11-29 04:21:48,69.57,76.43
PHBU,42.58,9,CHUE,OHTS,2023-02-23 04:11:25,42.58,45.3
PJZX,93.67,5,CWZE,OOGN,2023-08-19 12:07:30,93.67,98.81
PKGM,35.69,1,CQCG,OBMT,2023-10-26 10:28:19,35.69,33.09
PXMD,70.4,2,CMBF,OVKQ,2023-09-12 12:38:52,70.4,67.5
PJNA,33.77,1,CBNX,OPHA,2023-12-13 15:31:50,33.77,30.24
PVWH,79.67,6,CVCK,ONCB,2023-08-02 01:39:26,79.67,89.85
PCME,92.58,5,CQXQ,OWTQ,2023-11-09 04:56:01,92.58,100.64
PMXG,80.59,2,CWZO,OEAZ,2023-11-18 02:56:25,80.59,87.83
PTSW,63.54,1,CCMD,OAUD,2023-02-19 05:40:56,63.54,67.19
PJZJ,56.96,7,CLLQ,OJSI,2023-01-02 18:41:54,56.96,54.51
PHWD,53.79,3,CHYD,OLFA,2023-07-28 01:44:06,53.79,56.76
PJKU,72.45,8,CTLF,OYIZ,2023-06-06 04:02:24,72.45,74.03
PBCW,74.75,1,CRFY,OVSF,2023-01-27 21:52:10,74.75,79.09
PBBZ,30.41,5,CSRZ,OOFY,2023-06-21 05:58:26,30.41,25.47
PKDC,95.36,1,CDHH,OHDN,2023-09-23 11:41:27,95.36,112.14
PQKN,76.63,9,CLNB,OKCE,2023-03-10 14:02:14,76.63,91.51
PLLL,80.9,8,CUWK,OKVV,2023-01-23 01:22:32,80.9,75.53
PTPM,48.69,8,CSNF,OQPB,2023-03-04 03:23:32,48.69,46.99
PBNZ,10.49,5,CNWE,OJCY,2023-08-29 09:45:56,10.49,11.94
PXTK,96.45,9,CVEZ,OMAF,2023-06-06 22:03:09,96.45,113.96
PONE,66.38,10,CYRN,OLAB,2023-04-04 18:14:50,66.38,55.66
PQHO,76.79,6,CZKN,OBWQ,2023-11-03 07:18:52,76.79,87.13
PPCT,11.35,5,CUZC,OMUF,2023-01-29 16:32:15,11.35,12.01
PPQI,56.83,5,CKGN,OYOR,2023-11-17 18:21:33,56.83,57.22
PLNA,64.34,9,CFXQ,OVOX,2023-11-12 13:13:02,64.34,51.54
PJGE,45.24,6,COXI,OPXX,2023-07-06 16:50:12,45.24,50.74
PPVI,37.84,3,CUXX,OZND,2023-11-22 15:53:20,37.84,37.33
POIA,32.67,6,CQBR,OKYL,2023-11-19 16:51:25,32.67,29.65
PILA,26.98,8,CTCZ,OXMU,2023-10-10 19:16:00,26.98,31.26
PQQF,73.27,8,CYYK,ORKN,2023-06-20 02:56:05,73.27,70.27
PELM,84.83,3,CJZA,OXGJ,2023-11-30 02:11:18,84.83,83.44
PXZS,44.55,5,CSZC,OHVI,2023-02-19 14:08:19,44.55,42.87
PSZJ,25.53,5,CXID,OCAJ,2023-08-01 09:15:35,25.53,22.59
PMXX,85.78,3,CUWW,OZGK,2023-10-01 10:30:03,85.78,77.91
PTAV,20.39,9,CVTK,ODVH,2023-06-18 10:08:53,20.39,18.15
POIQ,22.72,7,CEKB,OKVO,2023-07-19 23:45:38,22.72,23.73
PDSY,90.81,6,CRGR,OBDM,2023-12-04 11:27:27,90.81,78.77
PMFJ,16.86,1,CGBT,OZFY,2023-04-20 21:08:18,16.86,18.01
PQHD,83.9,9,CEMB,OZGJ,2023-07-18 11:16:30,83.9,85.58
POJK,84.56,8,CFSR,OTBY,2023-08-14 15:02:36,84.56,98.16
PEGX,54.75,3,CITS,OJJV,2023-11-30 14:45:30,54.75,58.5
PTGE,43.85,4,CAPV,OTHL,2023-08-04 14:12:24,43.85,51.08
PMSG,80.65,6,CPCT,OISO,2023-10-01 15:07:32,80.65,89.78
PEQT,92.37,1,CMXJ,OOKD,2023-09-12 05:51:03,92.37,110.08
PTTR,55.23,1,CFHR,ODXS,2023-01-07 18:08:37,55.23,49.01
PLQT,86.79,3,CHUG,OIAP,2023-05-15 18:07:21,86.79,70.63
PPWF,14.25,3,CFQC,OGFG,2023-11-08 11:05:22,14.25,11.97
PRXH,25.02,9,CQLI,OPWG,2023-07-25 07:32:07,25.02,25.59
PCKO,87.23,5,CNNZ,OQPA,2023-06-06 05:41:38,87.23,91.94
PLGZ,69.58,10,CKXO,ONQP,2023-12-08 02:45:53,69.58,60.38
PZBW,34.32,3,CLGU,OYDT,2023-12-05 18:04:21,34.32,40.23
PZHN,17.29,10,CPWJ,ONHI,2023-12-03 16:28:48,17.29,18.04
POSF,96.75,6,CRGW,OMGX,2023-01-08 16:12:10,96.75,109.41
PLTD,15.86,8,CWRR,OPEV,2023-01-28 21:51:39,15.86,16.22
POOV,42.88,6,CZTU,OEAU,2023-07-22 01:31:19,42.88,37.81
PHQS,36.8,6,CUPH,OWYN,2023-10-02 06:38:55,36.8,40.98
PKAY,98.84,4,CTJE,OWMZ,2023-06-24 01:45:50,98.84,106.99
PASZ,81.53,7,CWLX,OIYK,2023-09-28 11:07:47,81.53,86.75
PWRV,51.9,4,CQVO,OSYY,2023-02-05 15:28:59,51.9,43.27
PZOT,79.06,8,CGSP,OYON,2023-09-06 05:37:28,79.06,73.81
PZAN,24.35,4,CAIL,OJSB,2023-09-03 06:47:01,24.35,25.79
PHPP,29.89,7,CLSQ,OTRX,2023-09-14 17:42:35,29.89,30.38
PIDR,91.63,8,CWGU,OWQA,2023-11-03 04:20:14,91.63,101.36
PBDF,13.95,7,CCOL,OZEO,2023-07-21 03:27:29,13.95,15.02
PLMC,47.64,2,CSZG,OYRO,2023-06-18 23:57:02,47.64,38.24
PZEH,11.35,5,CTWV,OXEG,2023-09-14 12:46:55,11.35,10.81
PJJU,38.65,6,CURW,OBWQ,2023-01-24 14:13:34,38.65,41.38
PRMT,41.04,10,CPKS,OGAI,2023-08-03 08:59:04,41.04,46.02
PEYI,19.48,6,CPAH,OGWC,2023-11-17 00:36:02,19.48,23.3
PQTD,39.48,3,CMJK,OVSU,2023-04-23 03:49:34,39.48,39.48
PGJH,73.06,9,CYOV,OPJP,2023-03-08 07:57:05,73.06,80.27
PLMJ,62.55,9,CGGP,OCTE,2023-11-30 08:24:03,62.55,50.39
PHNP,20.32,7,CMKY,ODYN,2023-01-08 22:54:14,20.32,24.22
PTIU,25.03,4,CQNO,OUNT,2023-07-15 08:32:08,25.03,26.48
PIOG,40.41,10,CZFW,OXYR,2023-03-09 02:48:30,40.41,41.9
PSYJ,96.31,9,CUTU,ODLX,2023-03-01 08:45:09,96.31,110.92
PFMK,97.7,2,CVXY,OPAV,2023-11-26 12:43:15,97.7,78.33
PKPQ,53.44,3,CALF,OUHM,2023-02-26 23:28:15,53.44,58.55
PUUW,15.41,7,CBNL,OAUB,2023-05-30 23:57:23,15.41,12.67
PDNU,72.59,4,CBUK,ODXH,2023-03-06 18:35:21,72.59,77.31
PSBV,15.69,4,CHEJ,OTHT,2023-10-11 05:56:01,15.69,12.73
PQNT,77.76,7,CYDU,ORXH,2023-08-19 13:36:21,77.76,65.35
PJQE,52.72,7,CPZX,OFUC,2023-08-16 11:43:00,52.72,61.94
PQTO,82.42,8,CLVA,OCXG,2023-10-19 10:22:20,82.42,85.92
PBYL,31.82,5,CVZS,OKWJ,2023-11-25 21:35:04,31.82,31.44
PCEQ,44.71,3,CEEE,OHGI,2023-07-16 19:21:57,44.71,51.35
PAUW,50.29,2,CLLK,OFUK,2023-07-15 02:21:32,50.29,53.3
PJCM,29.43,7,CIUS,OOVI,2023-11-13 17:01:26,29.43,34.17
PTWB,39.3,7,CUPM,OYEK,2023-06-11 03:36:19,39.3,33.91
PLZG,16.02,9,CBNU,OCJG,2023-09-29 16:59:18,16.02,13.38
PLES,95.49,4,CUGX,OOGD,2023-10-02 05:52:02,95.49,114.05
PVIW,34.87,6,CHWI,OBAZ,2023-07-26 11:23:58,34.87,32.84
PKGX,54.37,9,CEOL,ORXJ,2023-12-03 00:12:43,54.37,57.41
PPZF,98.01,8,COPI,ORMU,2023-05-19 20:49:38,98.01,85.57
PSMX,54.19,5,CMCP,OZYU,2023-06-15 02:07:48,54.19,51.53
PKOH,35.67,7,CKKO,ODRV,2023-05-15 22:21:53,35.67,37.32
PZLO,92.23,6,CVDS,OKEP,2023-01-05 23:26:49,92.23,85.48
PSTH,27.88,8,CFYO,OWLV,2023-01-07 16:33:35,27.88,28.86
PAMT,46.92,8,CNEC,OQPX,2023-07-08 15:29:37,46.92,38.35
PYXO,60.85,10,CIWW,OMNP,2023-05-26 00:39:10,60.85,66.85
PNHC,78.05,2,CFXG,OKUV,2023-03-02 03:35:48,78.05,88.32
PPTK,65.26,5,CVED,OQNG,2023-01-09 16:02:28,65.26,71.99
PQXX,76.82,1,CROO,OFLF,2023-08-19 21:24:29,76.82,84.8
PFTM,73.95,4,CUNR,OIRY,2023-06-10 16:20:43,73.95,59.54
PEGO,43.38,5,CCOD,ONVV,2023-03-03 12:24:34,43.38,46.94
PLML,19.7,2,CZKJ,OKSV,2023-11-29 08:40:03,19.7,22.78
PMLK,89.55,9,CTND,OYIV,2023-07-04 23:49:10,89.55,78.64
PZGA,90.41,6,CPDP,OATH,2023-10-14 13:40:54,90.41,72.66
PHVP,99.67,9,CLBS,OJYP,2023-07-20 15:12:13,99.67,99.06
PSYZ,66.18,2,CSYR,OXHU,2023-07-29 03:21:41,66.18,53.14
PKYY,69.29,2,CGBI,OSLO,2023-11-16 12:14:28,69.29,81.54
PYBA,13.75,2,CJLR,OJLK,2023-12-21 10:14:54,13.75,13.62
PDFU,21.61,3,CUCS,ODTG,2023-04-24 18:51:53,21.61,23.89
PDRK,56.02,10,CCPR,OGGN,2023-10-26 23:27:35,56.02,63.42
PRZT,52.29,2,CDNV,OIKX,2023-07-22 04:29:09,52.29,56.11
PLTF,68.8,10,CNNI,OTHV,2023-06-05 10:32:07,68.8,79.51
PQSW,81.92,3,CPXS,OCQK,2023-04-17 08:03:45,81.92,88.79
PFKC,60.28,9,CTJV,OUWR,2023-10-08 13:54:49,60.28,50.16
PJLS,38.15,10,CMBC,OQEC,2023-07-12 19:01:45,38.15,39.33
PVRR,55.89,2,CIEV,OPEC,2023-05-05 01:39:50,55.89,58.85
PAEL,96.0,10,CSCS,OQUM,2023-02-16 00:52:28,96.0,80.92
PFSZ,74.51,6,CQQK,OXFC,2023-04-10 15:35:03,74.51,84.15
PSAA,44.57,4,CRCB,OOQA,2023-01-14 03:49:01,44.57,50.27
PEML,63.37,7,CIUG,ODKH,2023-02-12 20:30:42,63.37,68.3
PRYC,33.01,3,CNMQ,OLIY,2023-07-27 17:07:08,33.01,28.69
PRMO,24.0,8,CDTC,OCPU,2023-09-17 23:13:26,24.0,26.85
PGTM,42.15,7,CNJF,OLME,2023-05-12 19:58:02,42.15,35.39
PPTU,44.97,3,CBPJ,OKDY,2023-08-24 12:05:56,44.97,39.23
PTLE,97.73,3,CFQI,OGSU,2023-03-21 19:23:40,97.73,96.99
PFJR,62.5,5,CKTH,OLJC,2023-07-15 16:09:41,62.5,60.46
PTGI,21.74,5,CMCH,OIYC,2023-03-30 08:57:03,21.74,24.05
PVIY,19.94,2,CWXE,OTBP,2023-07-21 04:23:57,19.94,17.96
POQF,92.57,5,CTOX,OULF,2023-11-24 09:41:56,92.57,80.43
PPMD,19.5,7,CQYX,OXNL,2023-12-19 04:45:09,19.5,16.02
PCLZ,69.04,10,CKJU,OZKW,2023-01-22 22:03:18,69.04,79.65
PNOT,51.99,2,CYAP,ORWH,2023-12-06 05:16:13,51.99,46.78
PYTD,99.93,1,COUZ,OIAK,2023-09-22 11:42:44,99.93,112.47
PSDA,93.87,8,CQSB,OYJY,2023-05-26 10:54:50,93.87,104.36
PIVS,20.63,3,CPAF,OOJV,2023-07-03 01:30:45,20.63,22.7
PBZZ,78.33,10,CNHG,OEGS,2023-08-21 02:39:13,78.33,90.28
PZRK,31.96,7,CMYJ,OWKZ,2023-11-10 04:05:03,31.96,35.98
PMJH,91.12,8,CULI,OBBQ,2023-11-06 00:19:18,91.12,109.26
PCSK,98.53,6,CHXP,OQFQ,2023-06-29 15:14:04,98.53,94.02
PXZC,83.46,5,COKH,OPAP,2023-01-02 16:18:55,83.46,99.49
PMYF,79.17,8,CVOA,OPOM,2023-08-05 23:17:42,79.17,70.37
PUEN,64.06,3,CKAM,OWPT,2023-10-13 05:29:34,64.06,75.77
PHCL,97.9,8,CZCX,OCUR,2023-08-01 18:28:30,97.9,114.34
PCND,11.61,3,CEHR,OISM,2023-01-06 01:43:06,11.61,10.06
PUHE,60.24,1,CMXB,OPMD,2023-04-28 12:31:53,60.24,53.56
PSKC,69.58,6,CIFO,ONVE,2023-10-12 09:57:55,69.58,68.46
PLOH,56.95,7,CFFI,OWRR,2023-07-31 16:40:46,56.95,47.42
PHJP,78.91,7,CIXH,OIBP,2023-11-30 22:55:51,78.91,70.99
PLRP,59.23,3,CQKF,OZPB,2023-06-07 22:14:01,59.23,52.27
PESO,33.35,3,CPWP,OIWB,2023-11-04 00:53:12,33.35,34.15
PKMQ,70.56,1,CBUI,OMQO,2023-09-12 17:20:10,70.56,59.19
PNYO,39.04,9,CYGQ,OYTT,2023-02-26 05:26:30,39.04,46.53
PBTF,58.41,2,CKRR,OVII,2023-07-27 22:09:24,58.41,53.17
PHMU,91.65,8,CSOQ,OCQX,2023-10-19 16:19:45,91.65,79.76
PJQD,29.79,8,CJZE,ONKC,2023-01-28 05:47:55,29.79,32.04
PSUA,76.36,8,CARC,ORQW,2023-01-02 00:28:53,76.36,85.96
POWV,79.89,7,CMGE,OMGK,2023-08-21 11:00:56,79.89,93.41
PECQ,73.47,8,CWWQ,OHXM,2023-06-27 00:19:35,73.47,69.38
PAYK,24.84,5,CXJI,OCAR,2023-07-05 23:31:26,24.84,25.84
PERK,28.42,9,CVGQ,OGAO,2023-06-17 07:47:32,28.42,30.45
PCRG,73.68,4,CVBM,OFHI,2023-02-27 05:07:24,73.68,61.02
PBZM,88.42,8,CWQC,OSCQ,2023-03-14 20:11:40,88.42,76.9
PKXT,33.7,1,CXKK,OQBX,2023-04-21 15:58:19,33.7,31.9
PQBM,50.47,10,CNXD,ODDX,2023-01-21 02:51:17,50.47,58.73
PWQW,86.87,9,CDVF,OLHY,2023-06-10 10:55:20,86.87,76.53
PMDT,64.77,7,CNAL,OUYH,2023-03-23 12:30:28,64.77,55.25
PHYQ,76.4,1,CECS,OKCX,2023-08-11 23:46:20,76.4,74.09
PEMG,46.75,9,CSPP,OXRX,2023-08-16 11:00:53,46.75,55.35
PUAB,37.82,1,CJCE,OUVI,2023-12-02 17:29:21,37.82,32.96
PPLU,32.22,5,CLFQ,OIOX,2023-01-21 17:58:18,32.22,32.52
PPDQ,37.44,3,CDHU,OBCZ,2023-07-31 07:34:51,37.44,34.38
PWCE,94.33,8,CHAD,OXSO,2023-05-17 22:48:02,94.33,94.17
PPTB,40.57,5,COFQ,ODDJ,2023-08-07 22:53:59,40.57,33.34
PLAY,99.38,9,CQQJ,OPOJ,2023-03-23 16:52:18,99.38,106.97
PTEL,21.91,7,CLYK,OBET,2023-09-26 01:43:10,21.91,18.0
PGRK,29.91,9,CBRS,OEVZ,2023-07-03 17:57:08,29.91,26.88
PKPJ,40.4,4,CODU,OOLM,2023-10-06 02:45:40,40.4,32.38
PVRR,83.59,7,CGRI,OQWX,2023-04-11 23:40:56,83.59,97.58
PYSG,19.66,2,CPQI,OSRH,2023-06-04 07:09:47,19.66,22.01
PACN,45.13,10,CNTB,OJIE,2023-04-17 10:30:36,45.13,51.9
PCRY,94.54,4,CTPV,OAME,2023-12-30 22:44:23,94.54,77.07
PEAQ,53.47,10,CJJS,OUBI,2023-12-10 12:50:42,53.47,54.46
PISK,10.47,3,CBNG,OYMQ,2023-09-29 00:46:50,10.47,11.75
PDPP,33.74,2,CKXV,ONEB,2023-05-01 12:20:55,33.74,30.37
PERN,18.57,2,COTS,OIUL,2023-07-25 04:52:41,18.57,21.83
PYBS,44.89,9,CGXT,OZKS,2023-09-08 15:04:45,44.89,52.87
PUQB,34.11,6,CABY,OOIB,2023-01-11 01:17:48,34.11,28.8
PJSL,15.52,2,CRRG,OLXJ,2023-10-31 07:29:54,15.52,13.16
PTXD,28.07,4,CEJT,OCQG,2023-02-27 03:09:31,28.07,29.05
PKNQ,23.85,4,CLID,OMGD,2023-11-28 11:58:21,23.85,24.95
PDBN,97.13,8,CHGE,OTFR,2023-02-01 05:44:25,97.13,91.26
PSOF,35.46,9,CNMB,OYHU,2023-05-05 05:15:30,35.46,31.29
PMQA,92.47,8,CTUQ,OSYB,2023-02-23 18:06:55,92.47,107.34
PGVU,32.9,6,CRDI,OAXG,2023-06-09 14:11:25,32.9,34.74
PKIL,92.01,3,COHO,OTHF,2023-11-30 13:22:32,92.01,100.01
PTFS,50.54,7,CQVL,OLMO,2023-12-19 09:34:09,50.54,45.63
PFTK,81.2,6,CZWY,OGWS,2023-06-12 04:43:27,81.2,65.17
PWBG,58.34,1,CHOL,OOBP,2023-02-21 20:34:43,58.34,48.78
PJVL,69.49,6,CHTH,OGYZ,2023-07-28 21:48:09,69.49,79.4
PMXW,80.1,7,CVFO,OUHA,2023-03-04 05:53:21,80.1,77.63
PRNU,62.41,2,CWAE,OEAZ,2023-11-07 13:17:08,62.41,68.9
PERN,75.05,9,CEBZ,OMTS,2023-11-02 22:11:59,75.05,64.55
POHR,79.37,3,CRGD,OYCR,2023-09-01 01:17:03,79.37,83.16
PFPM,81.85,4,CURA,OACB,2023-04-11 06:44:48,81.85,78.79
PQTY,33.24,7,CIUB,OFPB,2023-07-08 02:38:31,33.24,34.42
PDFZ,34.81,1,CUKL,OJYQ,2023-06-23 15:14:14,34.81,39.87
PPAP,84.54,6,CBTR,OTAB,2023-03-07 07:02:58,84.54,69.8
PKPH,79.55,1,COIO,OZGB,2023-05-30 19:35:42,79.55,66.73
PIKY,38.54,2,CMZL,OADS,2023-08-23 11:23:42,38.54,38.32
PDJG,67.02,7,CKPY,OEEF,2023-04-09 19:23:06,67.02,65.56
PFGC,19.5,2,CQSS,OAVZ,2023-07-16 06:22:44,19.5,15.71
PAWM,70.64,9,CWHR,OADQ,2023-04-08 15:44:58,70.64,81.34
PSFP,94.72,10,CXTM,OKWX,2023-10-30 14:56:28,94.72,81.52
PDEK,48.58,7,CDDA,OCKB,2023-03-27 08:18:20,48.58,52.57
PNCY,45.49,10,COLO,OWDG,2023-05-01 03:23:22,45.49,50.86
PZCG,79.01,7,CDLL,OMJV,2023-12-10 19:09:47,79.01,86.43
PPQY,17.28,2,CKNX,OVSV,2023-12-13 22:13:05,17.28,20.01
PPAJ,38.21,9,CGMB,OYDT,2023-11-02 16:52:56,38.21,38.42
PQFT,59.17,2,CPCX,OUUJ,2023-09-01 03:44:12,59.17,56.49
PFYC,23.8,3,CING,OAYE,2023-04-23 02:01:03,23.8,22.48
PNBU,74.41,8,COQX,OPIS,2023-01-23 18:22:18,74.41,79.93
POZB,59.26,2,CVZB,OBSB,2023-07-31 14:10:38,59.26,56.55
PIGY,16.36,5,CLOT,OLMS,2023-09-28 09:42:57,16.36,18.19
PNUU,47.16,2,CQMA,OLQI,2023-12-04 14:30:44,47.16,44.64
PUHU,63.1,8,CFNQ,OHAT,2023-01-20 21:18:03,63.1,60.61
PHWU,41.48,4,CFSQ,OBGL,2023-05-07 09:22:55,41.48,43.58
PCAU,13.85,4,CXTE,OBEZ,2023-02-26 05:24:50,13.85,12.14
PMTS,11.68,8,CZMU,ODDW,2023-12-02 15:19:38,11.68,9.44
PJOX,72.61,4,CUHM,OSTT,2023-12-17 02:53:09,72.61,79.02
PXHB,69.29,7,CUIL,OFBK,2023-04-27 10:47:59,69.29,74.77
PCMO,24.87,7,CXDP,OPMV,2023-11-25 18:23:06,24.87,25.01
PRPI,40.08,5,CTGB,OACL,2023-03-22 18:19:24,40.08,38.12
PUBF,27.68,1,CRFV,OBEL,2023-08-15 03:02:36,27.68,27.3
PPGI,55.18,3,CBWM,OAYN,2023-10-24 04:19:40,55.18,60.83
PYZC,81.59,8,CSXR,OTZK,2023-11-28 17:18:51,81.59,89.18
PYAR,95.92,3,CIRC,OGYV,2023-02-10 11:37:29,95.92,86.32
PELW,72.18,1,CKTR,OGRT,2023-01-05 13:35:23,72.18,62.11
PUVF,85.42,2,CPGN,OCEP,2023-12-07 01:16:09,85.42,87.29
PJDA,38.24,2,CEEO,OMOE,2023-07-13 03:07:45,38.24,35.04
PJKW,83.7,7,CMRT,OMWQ,2023-06-29 03:55:55,83.7,88.19
PLUZ,70.0,6,CSKY,ODCV,2023-09-17 22:58:32,70.0,80.61
PCZD,49.03,7,CNOF,OYZE,2023-10-31 18:43:56,49.03,44.1
PKDZ,16.7,7,CPOP,OOGK,2023-11-23 05:50:16,16.7,14.55
PCTK,76.17,10,CFWX,OFYH,2023-12-12 03:54:10,76.17,63.81
PHKQ,19.48,3,CKII,OWDF,2023-09-03 16:23:03,19.48,16.13
PPGS,99.92,3,CXOB,OAVN,2023-12-11 22:03:57,99.92,104.69
PUKL,64.28,10,CCEF,OGCS,2023-08-06 21:32:25,64.28,52.96
PEMQ,75.45,8,CMTL,OIRM,2023-04-19 22:21:03,75.45,76.99
PCEM,97.12,8,CEII,OGWV,2023-04-23 07:26:33,97.12,101.39
